Date,Close,Close_Diff
2020-03-19,142.7100067138672,2.3100128173828125
2020-03-20,137.35000610351562,-5.3600006103515625
2020-03-23,135.97999572753906,-1.3700103759765625
2020-03-24,148.33999633789062,12.360000610351562
2020-03-25,146.9199981689453,-1.4199981689453125
2020-03-26,156.11000061035156,9.19000244140625
2020-03-27,149.6999969482422,-6.410003662109375
2020-03-30,160.22999572753906,10.529998779296875
2020-03-31,157.7100067138672,-2.519989013671875
2020-04-01,152.11000061035156,-5.600006103515625
2020-04-02,155.25999450683594,3.149993896484375
2020-04-03,153.8300018310547,-1.42999267578125
2020-04-06,165.27000427246094,11.44000244140625
2020-04-07,163.49000549316406,-1.779998779296875
2020-04-08,165.1300048828125,1.6399993896484375
2020-04-09,165.13999938964844,0.0099945068359375
2020-04-13,165.50999450683594,0.3699951171875
2020-04-14,173.6999969482422,8.19000244140625
2020-04-15,171.8800048828125,-1.8199920654296875
2020-04-16,177.0399932861328,5.1599884033203125
2020-04-17,178.60000610351562,1.5600128173828125
2020-04-20,175.05999755859375,-3.540008544921875
2020-04-21,167.82000732421875,-7.239990234375
2020-04-22,173.52000427246094,5.6999969482421875
2020-04-23,171.4199981689453,-2.100006103515625
2020-04-24,174.5500030517578,3.1300048828125
2020-04-27,174.0500030517578,-0.5
2020-04-28,169.80999755859375,-4.2400054931640625
2020-04-29,177.42999267578125,7.6199951171875
2020-04-30,179.2100067138672,1.7800140380859375
2020-05-01,174.57000732421875,-4.6399993896484375
2020-05-04,178.83999633789062,4.269989013671875
2020-05-05,180.75999450683597,1.919998168945341
2020-05-06,182.5399932861328,1.7799987792968466
2020-05-07,183.6000061035156,1.060012817382784
2020-05-08,184.67999267578125,1.0799865722656534
2020-05-11,186.7400054931641,2.060012817382841
2020-05-12,182.50999450683597,-4.230010986328125
2020-05-13,179.75,-2.759994506835966
2020-05-14,180.52999877929688,0.779998779296875
2020-05-15,183.16000366210935,2.6300048828124716
2020-05-18,184.91000366210935,1.75
2020-05-19,183.6300048828125,-1.2799987792968466
2020-05-20,185.66000366210935,2.0299987792968466
2020-05-21,183.42999267578125,-2.2300109863280966
2020-05-22,183.50999450683597,0.08000183105471592
2020-05-26,181.57000732421875,-1.939987182617216
2020-05-27,181.80999755859372,0.23999023437497158
2020-05-28,181.3999938964844,-0.41000366210931816
2020-05-29,183.25,1.8500061035155966
2020-06-01,182.8300018310547,-0.4199981689453125
2020-06-02,184.91000366210935,2.080001831054659
2020-06-03,185.3600006103516,0.44999694824224434
2020-06-04,182.9199981689453,-2.4400024414062784
2020-06-05,187.1999969482422,4.279998779296875
2020-06-08,188.3600006103516,1.1600036621094034
2020-06-09,189.8000030517578,1.4400024414062216
2020-06-10,196.83999633789065,7.039993286132841
2020-06-11,186.2700042724609,-10.569992065429744
2020-06-12,187.7400054931641,1.4700012207031818
2020-06-15,188.94000244140625,1.199996948242159
2020-06-16,193.57000732421875,4.6300048828125
2020-06-17,194.2400054931641,0.6699981689453409
2020-06-18,196.32000732421875,2.080001831054659
2020-06-19,195.1499938964844,-1.1700134277343466
2020-06-22,200.57000732421875,5.420013427734347
2020-06-23,201.91000366210935,1.3399963378905966
2020-06-24,197.83999633789065,-4.070007324218693
2020-06-25,200.33999633789065,2.5
2020-06-26,196.3300018310547,-4.009994506835966
2020-06-29,198.44000244140625,2.1100006103515625
2020-06-30,203.50999450683597,5.069992065429716
2020-07-01,204.6999969482422,1.1900024414062216
2020-07-02,206.25999450683597,1.5599975585937784
2020-07-06,210.6999969482422,4.440002441406222
2020-07-07,208.25,-2.4499969482421875
2020-07-08,212.8300018310547,4.5800018310546875
2020-07-09,214.32000732421875,1.4900054931640625
2020-07-10,213.6699981689453,-0.6500091552734375
2020-07-13,207.07000732421875,-6.5999908447265625
2020-07-14,208.3500061035156,1.2799987792968466
2020-07-15,208.0399932861328,-0.3100128173827841
2020-07-16,203.9199981689453,-4.1199951171875
2020-07-17,202.8800048828125,-1.0399932861328125
2020-07-20,211.6000061035156,8.720001220703097
2020-07-21,208.75,-2.8500061035155966
2020-07-22,211.75,3.0
2020-07-23,202.5399932861328,-9.210006713867188
2020-07-24,201.3000030517578,-1.239990234375
2020-07-27,203.8500061035156,2.550003051757784
2020-07-28,202.0200042724609,-1.8300018310546875
2020-07-29,204.05999755859372,2.0399932861328125
2020-07-30,203.8999938964844,-0.16000366210931816
2020-07-31,205.00999450683597,1.1100006103515625
2020-08-03,216.5399932861328,11.529998779296847
2020-08-04,213.2899932861328,-3.25
2020-08-05,212.94000244140625,-0.3499908447265625
2020-08-06,216.3500061035156,3.4100036621093466
2020-08-07,212.47999572753903,-3.8700103759765625
2020-08-10,208.25,-4.229995727539034
2020-08-11,203.3800048828125,-4.8699951171875
2020-08-12,209.19000244140625,5.80999755859375
2020-08-13,208.6999969482422,-0.4900054931640625
2020-08-14,208.8999938964844,0.19999694824221592
2020-08-17,210.27999877929688,1.3800048828124716
2020-08-18,211.4900054931641,1.210006713867216
2020-08-19,209.6999969482422,-1.7900085449219034
2020-08-20,214.5800018310547,4.8800048828125
2020-08-21,213.0200042724609,-1.5599975585937784
2020-08-24,213.69000244140625,0.6699981689453409
2020-08-25,216.47000122070312,2.779998779296875
2020-08-26,221.1499938964844,4.679992675781278
2020-08-27,226.5800018310547,5.430007934570284
2020-08-28,228.91000366210935,2.330001831054659
2020-08-31,225.52999877929688,-3.3800048828124716
2020-09-01,227.2700042724609,1.740005493164034
2020-09-02,231.6499938964844,4.379989624023494
2020-09-03,217.3000030517578,-14.349990844726591
2020-09-04,214.25,-3.0500030517578125
2020-09-08,202.66000366210935,-11.589996337890653
2020-09-09,211.2899932861328,8.629989624023466
2020-09-10,205.3699951171875,-5.9199981689453125
2020-09-11,204.02999877929688,-1.339996337890625
2020-09-14,205.41000366210935,1.3800048828124716
2020-09-15,208.77999877929688,3.3699951171875284
2020-09-16,205.0500030517578,-3.7299957275390625
2020-09-17,202.91000366210935,-2.139999389648466
2020-09-18,200.38999938964844,-2.520004272460909
2020-09-21,202.5399932861328,2.149993896484375
2020-09-22,207.4199981689453,4.8800048828125
2020-09-23,200.58999633789065,-6.830001831054659
2020-09-24,203.19000244140625,2.6000061035155966
2020-09-25,207.82000732421875,4.6300048828125
2020-09-28,209.44000244140625,1.6199951171875
2020-09-29,207.25999450683597,-2.180007934570284
2020-09-30,210.3300018310547,3.0700073242187216
2020-10-01,212.4600067138672,2.1300048828125
2020-10-02,206.19000244140625,-6.2700042724609375
2020-10-05,210.3800048828125,4.19000244140625
2020-10-06,205.91000366210935,-4.470001220703153
2020-10-07,209.8300018310547,3.919998168945341
2020-10-08,210.5800018310547,0.75
2020-10-09,215.80999755859372,5.229995727539034
2020-10-12,221.3999938964844,5.589996337890682
2020-10-13,222.8600006103516,1.4600067138671875
2020-10-14,220.8600006103516,-2.0
2020-10-15,219.66000366210935,-1.1999969482422443
2020-10-16,219.66000366210935,0.0
2020-10-19,214.22000122070312,-5.440002441406222
2020-10-20,214.6499938964844,0.4299926757812784
2020-10-21,214.8000030517578,0.15000915527340908
2020-10-22,214.88999938964844,0.089996337890625
2020-10-23,216.22999572753903,1.3399963378905966
2020-10-26,210.0800018310547,-6.149993896484347
2020-10-27,213.25,3.1699981689453125
2020-10-28,202.67999267578125,-10.57000732421875
2020-10-29,204.72000122070312,2.040008544921875
2020-10-30,202.47000122070312,-2.25
2020-11-02,202.3300018310547,-0.1399993896484375
2020-11-03,206.42999267578125,4.0999908447265625
2020-11-04,216.38999938964844,9.960006713867188
2020-11-05,223.2899932861328,6.899993896484375
2020-11-06,223.72000122070312,0.4300079345703125
2020-11-09,218.38999938964844,-5.3300018310546875
2020-11-10,211.00999450683597,-7.380004882812472
2020-11-11,216.5500030517578,5.540008544921847
2020-11-12,215.44000244140625,-1.1100006103515625
2020-11-13,216.50999450683597,1.069992065429716
2020-11-16,217.22999572753903,0.7200012207030682
2020-11-17,214.4600067138672,-2.7699890136718466
2020-11-18,211.0800018310547,-3.3800048828125
2020-11-19,212.4199981689453,1.339996337890625
2020-11-20,210.38999938964844,-2.029998779296875
2020-11-23,210.1100006103516,-0.2799987792968466
2020-11-24,213.8600006103516,3.75
2020-11-25,213.8699951171875,0.009994506835909078
2020-11-27,215.22999572753903,1.360000610351534
2020-11-30,214.07000732421875,-1.159988403320284
2020-12-01,216.2100067138672,2.1399993896484375
2020-12-02,215.3699951171875,-0.8400115966796875
2020-12-03,214.2400054931641,-1.129989624023409
2020-12-04,214.3600006103516,0.1199951171875
2020-12-07,214.2899932861328,-0.07000732421877842
2020-12-08,216.00999450683597,1.7200012207031534
2020-12-09,211.8000030517578,-4.209991455078153
2020-12-10,210.5200042724609,-1.2799987792969034
2020-12-11,213.25999450683597,2.739990234375057
2020-12-14,214.1999969482422,0.9400024414062216
2020-12-15,214.1300048828125,-0.0699920654296875
2020-12-16,219.27999877929688,5.149993896484375
2020-12-17,219.4199981689453,0.1399993896484375
2020-12-18,218.58999633789065,-0.8300018310546591
2020-12-21,222.58999633789065,4.0
2020-12-22,223.94000244140625,1.3500061035155966
2020-12-23,221.0200042724609,-2.919998168945341
2020-12-24,222.75,1.729995727539091
2020-12-28,224.9600067138672,2.2100067138671875
2020-12-29,224.1499938964844,-0.8100128173827841
2020-12-30,221.67999267578125,-2.4700012207031534
2020-12-31,222.4199981689453,0.7400054931640625
2021-01-04,217.69000244140625,-4.7299957275390625
2021-01-05,217.8999938964844,0.20999145507815342
2021-01-06,212.25,-5.649993896484403
2021-01-07,218.2899932861328,6.0399932861328125
2021-01-08,219.6199951171875,1.3300018310546875
2021-01-11,217.4900054931641,-2.129989624023409
2021-01-12,214.92999267578125,-2.560012817382841
2021-01-13,216.33999633789065,1.4100036621094034
2021-01-14,213.0200042724609,-3.3199920654297443
2021-01-15,212.6499938964844,-0.37001037597650566
2021-01-19,216.44000244140625,3.7900085449218466
2021-01-20,224.33999633789065,7.899993896484403
2021-01-21,224.97000122070312,0.6300048828124716
2021-01-22,225.9499969482422,0.9799957275390625
2021-01-25,229.52999877929688,3.5800018310546875
2021-01-26,232.3300018310547,2.8000030517578125
2021-01-27,232.8999938964844,0.5699920654297159
2021-01-28,238.92999267578125,6.029998779296847
2021-01-29,231.9600067138672,-6.9699859619140625
2021-02-01,239.6499938964844,7.689987182617216
2021-02-02,239.50999450683597,-0.1399993896484375
2021-02-03,243.0,3.490005493164034
2021-02-04,242.00999450683597,-0.9900054931640341
2021-02-05,242.1999969482422,0.19000244140622158
2021-02-08,242.47000122070312,0.2700042724609375
2021-02-09,243.7700042724609,1.300003051757784
2021-02-10,242.82000732421875,-0.9499969482421591
2021-02-11,244.4900054931641,1.669998168945341
2021-02-12,244.9900054931641,0.5
2021-02-16,243.6999969482422,-1.2900085449219034
2021-02-17,244.1999969482422,0.5
2021-02-18,243.7899932861328,-0.410003662109375
2021-02-19,240.97000122070312,-2.8199920654296875
2021-02-22,234.50999450683597,-6.460006713867159
2021-02-23,233.2700042724609,-1.2399902343750568
2021-02-24,234.5500030517578,1.2799987792969034
2021-02-25,228.9900054931641,-5.559997558593722
2021-02-26,232.3800048828125,3.389999389648409
2021-03-01,236.94000244140625,4.55999755859375
2021-03-02,233.8699951171875,-3.07000732421875
2021-03-03,227.55999755859372,-6.309997558593778
2021-03-04,226.72999572753903,-0.8300018310546875
2021-03-05,231.6000061035156,4.8700103759765625
2021-03-08,227.38999938964844,-4.210006713867159
2021-03-09,233.77999877929688,6.3899993896484375
2021-03-10,232.4199981689453,-1.3600006103515625
2021-03-11,237.1300048828125,4.7100067138671875
2021-03-12,235.75,-1.3800048828125
2021-03-15,234.80999755859372,-0.9400024414062784
2021-03-16,237.7100067138672,2.900009155273466
2021-03-17,237.0399932861328,-0.670013427734375
2021-03-18,230.72000122070312,-6.3199920654296875
2021-03-19,230.3500061035156,-0.3699951171875284
2021-03-22,235.9900054931641,5.639999389648494
2021-03-23,237.5800018310547,1.5899963378905966
2021-03-24,235.4600067138672,-2.1199951171875
2021-03-25,232.33999633789065,-3.120010375976534
2021-03-26,236.47999572753903,4.139999389648381
2021-03-29,235.2400054931641,-1.2399902343749432
2021-03-30,231.8500061035156,-3.3899993896484943
2021-03-31,235.7700042724609,3.9199981689453125
2021-04-01,242.3500061035156,6.5800018310546875
2021-04-05,249.07000732421875,6.720001220703153
2021-04-06,247.8600006103516,-1.210006713867159
2021-04-07,249.8999938964844,2.0399932861328125
2021-04-08,253.25,3.3500061035155966
2021-04-09,255.8500061035156,2.6000061035155966
2021-04-12,255.91000366210935,0.05999755859375
2021-04-13,258.489990234375,2.5799865722656534
2021-04-14,255.58999633789065,-2.8999938964843466
2021-04-15,259.5,3.9100036621093466
2021-04-16,260.739990234375,1.239990234375
2021-04-19,258.739990234375,-2.0
2021-04-20,258.260009765625,-0.47998046875
2021-04-21,260.5799865722656,2.319976806640625
2021-04-22,257.1700134277344,-3.40997314453125
2021-04-23,261.1499938964844,3.97998046875
2021-04-26,261.54998779296875,0.399993896484375
2021-04-27,261.9700012207031,0.420013427734375
2021-04-28,254.55999755859372,-7.410003662109403
2021-04-29,252.50999450683597,-2.0500030517577557
2021-04-30,252.17999267578125,-0.3300018310547159
2021-05-03,251.8600006103516,-0.3199920654296591
2021-05-04,247.7899932861328,-4.070007324218778
2021-05-05,246.47000122070312,-1.3199920654296875
2021-05-06,249.72999572753903,3.259994506835909
2021-05-07,252.4600067138672,2.7300109863281534
2021-05-10,247.17999267578125,-5.2800140380859375
2021-05-11,246.22999572753903,-0.9499969482422159
2021-05-12,239.0,-7.229995727539034
2021-05-13,243.02999877929688,4.029998779296875
2021-05-14,248.1499938964844,5.119995117187528
2021-05-17,245.17999267578125,-2.9700012207031534
2021-05-18,243.0800018310547,-2.0999908447265625
2021-05-19,243.1199951171875,0.0399932861328125
2021-05-20,246.47999572753903,3.360000610351534
2021-05-21,245.1699981689453,-1.3099975585937216
2021-05-24,250.77999877929688,5.6100006103515625
2021-05-25,251.72000122070312,0.94000244140625
2021-05-26,251.4900054931641,-0.22999572753903408
2021-05-27,249.30999755859372,-2.1800079345703693
2021-05-28,249.67999267578125,0.3699951171875284
2021-06-01,247.3999938964844,-2.2799987792968466
2021-06-02,247.3000030517578,-0.09999084472659092
2021-06-03,245.7100067138672,-1.589996337890625
2021-06-04,250.7899932861328,5.079986572265625
2021-06-07,253.80999755859372,3.020004272460909
2021-06-08,252.57000732421875,-1.2399902343749716
2021-06-09,253.58999633789065,1.0199890136719034
2021-06-10,257.239990234375,3.6499938964843466
2021-06-11,257.8900146484375,0.6500244140625
2021-06-14,259.8900146484375,2.0
2021-06-15,258.3599853515625,-1.530029296875
2021-06-16,257.3800048828125,-0.97998046875
2021-06-17,260.8999938964844,3.519989013671875
2021-06-18,259.42999267578125,-1.470001220703125
2021-06-21,262.6300048828125,3.20001220703125
2021-06-22,265.510009765625,2.8800048828125
2021-06-23,265.2699890136719,-0.240020751953125
2021-06-24,266.69000244140625,1.420013427734375
2021-06-25,265.0199890136719,-1.670013427734375
2021-06-28,268.7200012207031,3.70001220703125
2021-06-29,271.3999938964844,2.67999267578125
2021-06-30,270.8999938964844,-0.5
2021-07-01,271.6000061035156,0.70001220703125
2021-07-02,277.6499938964844,6.04998779296875
2021-07-06,277.6600036621094,0.010009765625
2021-07-07,279.92999267578125,2.269989013671875
2021-07-08,277.4200134277344,-2.509979248046875
2021-07-09,277.94000244140625,0.519989013671875
2021-07-12,277.32000732421875,-0.6199951171875
2021-07-13,280.9800109863281,3.660003662109375
2021-07-14,282.510009765625,1.529998779296875
2021-07-15,281.0299987792969,-1.480010986328125
2021-07-16,280.75,-0.279998779296875
2021-07-19,277.010009765625,-3.739990234375
2021-07-20,279.32000732421875,2.30999755859375
2021-07-21,281.3999938964844,2.079986572265625
2021-07-22,286.1400146484375,4.740020751953125
2021-07-23,289.6700134277344,3.529998779296875
2021-07-26,289.04998779296875,-0.620025634765625
2021-07-27,286.5400085449219,-2.509979248046875
2021-07-28,286.2200012207031,-0.32000732421875
2021-07-29,286.5,0.279998779296875
2021-07-30,284.9100036621094,-1.589996337890625
2021-08-02,284.82000732421875,-0.089996337890625
2021-08-03,287.1199951171875,2.29998779296875
2021-08-04,286.510009765625,-0.6099853515625
2021-08-05,289.5199890136719,3.009979248046875
2021-08-06,289.4599914550781,-0.05999755859375
2021-08-09,288.3299865722656,-1.1300048828125
2021-08-10,286.44000244140625,-1.889984130859375
2021-08-11,286.95001220703125,0.510009765625
2021-08-12,289.8099975585937,2.859985351562443
2021-08-13,292.8500061035156,3.040008544921932
2021-08-16,294.6000061035156,1.75
2021-08-17,293.0799865722656,-1.52001953125
2021-08-18,290.7300109863281,-2.3499755859375
2021-08-19,296.7699890136719,6.03997802734375
2021-08-20,304.3599853515625,7.589996337890625
2021-08-23,304.6499938964844,0.290008544921875
2021-08-24,302.6199951171875,-2.029998779296875
2021-08-25,302.010009765625,-0.6099853515625
2021-08-26,299.0899963378906,-2.920013427734375
2021-08-27,299.7200012207031,0.6300048828125
2021-08-30,303.5899963378906,3.8699951171875
2021-08-31,301.8800048828125,-1.709991455078125
2021-09-01,301.8299865722656,-0.050018310546875
2021-09-02,301.1499938964844,-0.67999267578125
2021-09-03,301.1400146484375,-0.009979248046875
2021-09-07,300.17999267578125,-0.96002197265625
2021-09-08,300.2099914550781,0.029998779296875
2021-09-09,297.25,-2.959991455078125
2021-09-10,295.7099914550781,-1.540008544921875
2021-09-13,296.989990234375,1.279998779296875
2021-09-14,299.7900085449219,2.800018310546875
2021-09-15,304.82000732421875,5.029998779296875
2021-09-16,305.2200012207031,0.399993896484375
2021-09-17,299.8699951171875,-5.350006103515625
2021-09-20,294.29998779296875,-5.57000732421875
2021-09-21,294.79998779296875,0.5
2021-09-22,298.5799865722656,3.779998779296875
2021-09-23,299.5599975585937,0.9800109863280682
2021-09-24,299.3500061035156,-0.20999145507806816
2021-09-27,294.1700134277344,-5.17999267578125
2021-09-28,283.5199890136719,-10.6500244140625
2021-09-29,284.0,0.480010986328125
2021-09-30,281.9200134277344,-2.079986572265625
2021-10-01,289.1000061035156,7.17999267578125
2021-10-04,283.1099853515625,-5.990020751953125
2021-10-05,288.760009765625,5.6500244140625
2021-10-06,293.1099853515625,4.3499755859375
2021-10-07,294.8500061035156,1.740020751953125
2021-10-08,294.8500061035156,0.0
2021-10-11,294.2300109863281,-0.6199951171875
2021-10-12,292.8800048828125,-1.350006103515625
2021-10-13,296.3099975585937,3.429992675781193
2021-10-14,302.75,6.440002441406307
2021-10-15,304.2099914550781,1.459991455078125
2021-10-18,307.2900085449219,3.08001708984375
2021-10-19,308.2300109863281,0.94000244140625
2021-10-20,307.4100036621094,-0.82000732421875
2021-10-21,310.760009765625,3.350006103515625
2021-10-22,309.1600036621094,-1.600006103515625
2021-10-25,308.1300048828125,-1.029998779296875
2021-10-26,310.1099853515625,1.97998046875
2021-10-27,323.1700134277344,13.060028076171875
2021-10-28,324.3500061035156,1.17999267578125
2021-10-29,331.6199951171875,7.269989013671875
2021-11-01,329.3699951171875,-2.25
2021-11-02,333.1300048828125,3.760009765625
2021-11-03,334.0,0.8699951171875
2021-11-04,336.44000244140625,2.44000244140625
2021-11-05,336.0599975585937,-0.38000488281255684
2021-11-08,336.989990234375,0.9299926757813068
2021-11-09,335.95001220703125,-1.03997802734375
2021-11-10,330.79998779296875,-5.1500244140625
2021-11-11,332.42999267578125,1.6300048828125
2021-11-12,336.7200012207031,4.290008544921875
2021-11-15,336.07000732421875,-0.649993896484375
2021-11-16,339.510009765625,3.44000244140625
2021-11-17,339.1199951171875,-0.3900146484375
2021-11-18,341.2699890136719,2.149993896484375
2021-11-19,343.1099853515625,1.839996337890625
2021-11-22,339.8299865722656,-3.279998779296875
2021-11-23,337.67999267578125,-2.149993896484375
2021-11-24,337.9100036621094,0.230010986328125
2021-11-26,329.67999267578125,-8.230010986328125
2021-11-29,336.6300048828125,6.95001220703125
2021-11-30,330.5899963378906,-6.040008544921875
2021-12-01,330.0799865722656,-0.510009765625
2021-12-02,329.489990234375,-0.589996337890625
2021-12-03,323.010009765625,-6.47998046875
2021-12-06,326.19000244140625,3.17999267578125
2021-12-07,334.9200134277344,8.730010986328125
2021-12-08,334.9700012207031,0.04998779296875
2021-12-09,333.1000061035156,-1.8699951171875
2021-12-10,342.5400085449219,9.44000244140625
2021-12-13,339.3999938964844,-3.1400146484375
2021-12-14,328.3399963378906,-11.05999755859375
2021-12-15,334.6499938964844,6.30999755859375
2021-12-16,324.8999938964844,-9.75
2021-12-17,323.79998779296875,-1.100006103515625
2021-12-20,319.9100036621094,-3.889984130859375
2021-12-21,327.2900085449219,7.3800048828125
2021-12-22,333.20001220703125,5.910003662109375
2021-12-23,334.69000244140625,1.489990234375
2021-12-27,342.45001220703125,7.760009765625
2021-12-28,341.25,-1.20001220703125
2021-12-29,341.95001220703125,0.70001220703125
2021-12-30,339.32000732421875,-2.6300048828125
2021-12-31,336.32000732421875,-3.0
2022-01-03,334.75,-1.57000732421875
2022-01-04,329.010009765625,-5.739990234375
2022-01-05,316.3800048828125,-12.6300048828125
2022-01-06,313.8800048828125,-2.5
2022-01-07,314.0400085449219,0.160003662109375
2022-01-10,314.2699890136719,0.22998046875
2022-01-11,314.9800109863281,0.71002197265625
2022-01-12,318.2699890136719,3.28997802734375
2022-01-13,304.79998779296875,-13.470001220703125
2022-01-14,310.20001220703125,5.4000244140625
2022-01-18,302.6499938964844,-7.550018310546875
2022-01-19,303.3299865722656,0.67999267578125
2022-01-20,301.6000061035156,-1.72998046875
2022-01-21,296.0299987792969,-5.57000732421875
2022-01-24,296.3699951171875,0.339996337890625
2022-01-25,288.489990234375,-7.8800048828125
2022-01-26,296.7099914550781,8.220001220703125
2022-01-27,299.8399963378906,3.1300048828125
2022-01-28,308.260009765625,8.420013427734375
2022-01-31,310.9800109863281,2.720001220703125
2022-02-01,308.760009765625,-2.220001220703125
2022-02-02,313.4599914550781,4.699981689453125
2022-02-03,301.25,-12.209991455078125
2022-02-04,305.94000244140625,4.69000244140625
2022-02-07,300.95001220703125,-4.989990234375
2022-02-08,304.5599975585937,3.609985351562443
2022-02-09,311.2099914550781,6.649993896484432
2022-02-10,302.3800048828125,-8.829986572265625
2022-02-11,295.0400085449219,-7.339996337890625
2022-02-14,295.0,-0.040008544921875
2022-02-15,300.4700012207031,5.470001220703125
2022-02-16,299.5,-0.970001220703125
2022-02-17,290.7300109863281,-8.769989013671875
2022-02-18,287.92999267578125,-2.800018310546875
2022-02-22,287.7200012207031,-0.209991455078125
2022-02-23,280.2699890136719,-7.45001220703125
2022-02-24,294.5899963378906,14.32000732421875
2022-02-25,297.3099975585937,2.720001220703068
2022-02-28,298.7900085449219,1.4800109863281818
2022-03-01,294.95001220703125,-3.839996337890625
2022-03-02,300.19000244140625,5.239990234375
2022-03-03,295.9200134277344,-4.269989013671875
2022-03-04,289.8599853515625,-6.060028076171875
2022-03-07,278.9100036621094,-10.949981689453125
2022-03-08,275.8500061035156,-3.05999755859375
2022-03-09,288.5,12.649993896484375
2022-03-10,285.5899963378906,-2.910003662109375
2022-03-11,280.07000732421875,-5.519989013671875
2022-03-14,276.44000244140625,-3.6300048828125
2022-03-15,287.1499938964844,10.709991455078125
2022-03-16,294.3900146484375,7.240020751953125
2022-03-17,295.2200012207031,0.829986572265625
2022-03-18,300.42999267578125,5.209991455078125
2022-03-21,299.1600036621094,-1.269989013671875
2022-03-22,304.0599975585937,4.899993896484318
2022-03-23,299.489990234375,-4.570007324218693
2022-03-24,304.1000061035156,4.610015869140625
2022-03-25,303.67999267578125,-0.420013427734375
2022-03-28,310.70001220703125,7.02001953125
2022-03-29,315.4100036621094,4.709991455078125
2022-03-30,313.8599853515625,-1.550018310546875
2022-03-31,308.3099975585937,-5.549987792968807
2022-04-01,309.4200134277344,1.1100158691406818
2022-04-04,314.9700012207031,5.54998779296875
2022-04-05,310.8800048828125,-4.089996337890625
2022-04-06,299.5,-11.3800048828125
2022-04-07,301.3699951171875,1.8699951171875
2022-04-08,296.9700012207031,-4.399993896484375
2022-04-11,285.260009765625,-11.709991455078125
2022-04-12,282.0599975585937,-3.200012207031307
2022-04-13,287.6199951171875,5.559997558593807
2022-04-14,279.8299865722656,-7.790008544921875
2022-04-18,280.5199890136719,0.69000244140625
2022-04-19,285.29998779296875,4.779998779296875
2022-04-20,286.3599853515625,1.05999755859375
2022-04-21,280.8099975585937,-5.549987792968807
2022-04-22,274.0299987792969,-6.779998779296818
2022-04-25,280.7200012207031,6.69000244140625
2022-04-26,270.2200012207031,-10.5
2022-04-27,283.2200012207031,13.0
2022-04-28,289.6300048828125,6.410003662109375
2022-04-29,277.5199890136719,-12.110015869140625
2022-05-02,284.4700012207031,6.95001220703125
2022-05-03,281.7799987792969,-2.69000244140625
2022-05-04,289.9800109863281,8.20001220703125
2022-05-05,277.3500061035156,-12.6300048828125
2022-05-06,274.7300109863281,-2.6199951171875
2022-05-09,264.5799865722656,-10.1500244140625
2022-05-10,269.5,4.920013427734375
2022-05-11,260.54998779296875,-8.95001220703125
2022-05-12,255.3500061035156,-5.199981689453153
2022-05-13,261.1199951171875,5.769989013671903
2022-05-16,261.5,0.3800048828125
2022-05-17,266.82000732421875,5.32000732421875
2022-05-18,254.0800018310547,-12.740005493164062
